parent_asin,year_month,feature_name,contribution
B0791N755P,2020-03,history_3m_vs_6m_low_rating_ratio_delta,45.0
B0791N755P,2020-03,history_3m_vs_12m_low_rating_ratio_delta,15.9
B0791N755P,2020-03,avg_rating,33.7
B0791N755P,2020-03,history_12m_avg_rating,7.3
B0791N755P,2020-03,history_6m_avg_rating,0.7
B0791N755P,2020-03,history_3m_avg_rating,0.9
B0791N755P,2020-03,review_count,63.5
B0791N755P,2020-03,history_3m_review_count,90.1
B0791N755P,2020-03,history_12m_review_count,61.9
B0791N755P,2020-03,history_1m_review_count,80.9
B0797GQSS9,2020-03,history_12m_low_rating_ratio,16.0
B0797GQSS9,2020-03,history_3m_low_rating_ratio,28.0
B0797GQSS9,2020-03,history_6m_low_rating_ratio,21.9
B0797GQSS9,2020-03,low_rating_ratio,9.8
B0797GQSS9,2020-03,history_3m_vs_6m_low_rating_ratio_delta,63.2
B0797GQSS9,2020-03,history_3m_vs_12m_low_rating_ratio_delta,67.9
B0797GQSS9,2020-03,avg_rating,2.2
B0797GQSS9,2020-03,history_12m_avg_rating,8.3
B0797GQSS9,2020-03,history_6m_avg_rating,12.9
B0797GQSS9,2020-03,history_3m_avg_rating,17.9
B0797GQSS9,2020-03,review_count,74.4
B0797GQSS9,2020-03,history_3m_review_count,18.8
B0797GQSS9,2020-03,history_12m_review_count,25.7
B0797GQSS9,2020-03,history_1m_review_count,27.0
B0799Q45TT,2020-03,history_12m_low_rating_ratio,83.7
B0799Q45TT,2020-03,history_3m_low_rating_ratio,55.4
B0799Q45TT,2020-03,history_6m_low_rating_ratio,81.5
B0799Q45TT,2020-03,low_rating_ratio,68.6
B0799Q45TT,2020-03,history_3m_vs_6m_low_rating_ratio_delta,1.1
B0799Q45TT,2020-03,history_3m_vs_12m_low_rating_ratio_delta,1.9
B0799Q45TT,2020-03,avg_rating,75.4
B0799Q45TT,2020-03,history_12m_avg_rating,84.2
B0799Q45TT,2020-03,history_6m_avg_rating,81.9
B0799Q45TT,2020-03,history_3m_avg_rating,56.1
B0799Q45TT,2020-03,review_count,54.1
B0799Q45TT,2020-03,history_3m_review_count,96.2
B0799Q45TT,2020-03,history_12m_review_count,98.1
B0799Q45TT,2020-03,history_1m_review_count,64.0
B079SNL9H6,2020-03,history_12m_low_rating_ratio,12.6
B079SNL9H6,2020-03,history_3m_low_rating_ratio,15.5
B079SNL9H6,2020-03,history_6m_low_rating_ratio,15.4
B079SNL9H6,2020-03,low_rating_ratio,9.8
B079SNL9H6,2020-03,history_3m_vs_6m_low_rating_ratio_delta,36.8
B079SNL9H6,2020-03,history_3m_vs_12m_low_rating_ratio_delta,40.8
B079SNL9H6,2020-03,avg_rating,31.2
B079SNL9H6,2020-03,history_12m_avg_rating,10.3
B079SNL9H6,2020-03,history_6m_avg_rating,12.2
B079SNL9H6,2020-03,history_3m_avg_rating,8.9
B079SNL9H6,2020-03,review_count,84.7
B079SNL9H6,2020-03,history_3m_review_count,21.1
B079SNL9H6,2020-03,history_12m_review_count,29.7
B079SNL9H6,2020-03,history_1m_review_count,36.9
B079T4XXQY,2020-03,history_12m_low_rating_ratio,21.5
B079T4XXQY,2020-03,history_3m_low_rating_ratio,29.6
B079T4XXQY,2020-03,history_6m_low_rating_ratio,30.9
B079T4XXQY,2020-03,low_rating_ratio,41.3
B079T4XXQY,2020-03,history_3m_vs_6m_low_rating_ratio_delta,36.3
B079T4XXQY,2020-03,history_3m_vs_12m_low_rating_ratio_delta,61.5
B079T4XXQY,2020-03,avg_rating,56.9
B079T4XXQY,2020-03,history_12m_avg_rating,24.6
B079T4XXQY,2020-03,history_6m_avg_rating,34.2
B079T4XXQY,2020-03,history_3m_avg_rating,35.7
B079T4XXQY,2020-03,review_count,79.7
B079T4XXQY,2020-03,history_3m_review_count,55.4
B079T4XXQY,2020-03,history_12m_review_count,71.1
B079T4XXQY,2020-03,history_1m_review_count,69.7
B079YBT2LJ,2020-03,history_12m_low_rating_ratio,84.3
B079YBT2LJ,2020-03,history_3m_low_rating_ratio,80.0
B079YBT2LJ,2020-03,history_6m_low_rating_ratio,80.7
B079YBT2LJ,2020-03,low_rating_ratio,57.6
B079YBT2LJ,2020-03,history_3m_vs_6m_low_rating_ratio_delta,57.7
B079YBT2LJ,2020-03,history_3m_vs_12m_low_rating_ratio_delta,40.2
B079YBT2LJ,2020-03,avg_rating,45.5
B079YBT2LJ,2020-03,history_12m_avg_rating,90.4
B079YBT2LJ,2020-03,history_6m_avg_rating,87.3
B079YBT2LJ,2020-03,history_3m_avg_rating,85.8
B079YBT2LJ,2020-03,review_count,63.5
B079YBT2LJ,2020-03,history_3m_review_count,64.4
B079YBT2LJ,2020-03,history_12m_review_count,80.2
B079YBT2LJ,2020-03,history_1m_review_count,54.0
B079Z5TF6D,2020-03,history_12m_low_rating_ratio,1.0
B079Z5TF6D,2020-03,history_3m_low_rating_ratio,3.1
B079Z5TF6D,2020-03,history_6m_low_rating_ratio,1.6
B079Z5TF6D,2020-03,low_rating_ratio,9.8
B079Z5TF6D,2020-03,history_3m_vs_6m_low_rating_ratio_delta,45.0
B079Z5TF6D,2020-03,history_3m_vs_12m_low_rating_ratio_delta,43.2
B079Z5TF6D,2020-03,avg_rating,2.2
B079Z5TF6D,2020-03,history_12m_avg_rating,0.3
B079Z5TF6D,2020-03,history_6m_avg_rating,0.6
B079Z5TF6D,2020-03,history_3m_avg_rating,0.2
B079Z5TF6D,2020-03,review_count,79.7
B079Z5TF6D,2020-03,history_3m_review_count,94.2
B079Z5TF6D,2020-03,history_12m_review_count,93.3
B079Z5TF6D,2020-03,history_1m_review_count,64.0
B07B94ZR74,2020-03,history_12m_low_rating_ratio,93.8
B07B94ZR74,2020-03,history_3m_low_rating_ratio,78.3
B07B94ZR74,2020-03,history_6m_low_rating_ratio,92.0
B07B94ZR74,2020-03,low_rating_ratio,85.2
B07B94ZR74,2020-03,history_3m_vs_6m_low_rating_ratio_delta,1.1
B07B94ZR74,2020-03,history_3m_vs_12m_low_rating_ratio_delta,1.8
B07B94ZR74,2020-03,avg_rating,84.9
B07B94ZR74,2020-03,history_12m_avg_rating,92.9
B07B94ZR74,2020-03,history_6m_avg_rating,91.1
B07B94ZR74,2020-03,history_3m_avg_rating,79.1
B07B94ZR74,2020-03,review_count,13.1
B07B94ZR74,2020-03,history_3m_review_count,11.6
B07B94ZR74,2020-03,history_12m_review_count,30.7
B07B94ZR74,2020-03,history_1m_review_count,10.1
B07B9SKV9B,2020-03,history_12m_low_rating_ratio,7.1
B07B9SKV9B,2020-03,history_3m_low_rating_ratio,3.1
B07B9SKV9B,2020-03,history_6m_low_rating_ratio,5.7
B07B9SKV9B,2020-03,low_rating_ratio,9.8
B07B9SKV9B,2020-03,history_3m_vs_6m_low_rating_ratio_delta,23.8
B07B9SKV9B,2020-03,history_3m_vs_12m_low_rating_ratio_delta,20.5
B07B9SKV9B,2020-03,avg_rating,6.7
B07B9SKV9B,2020-03,history_12m_avg_rating,5.7
B07B9SKV9B,2020-03,history_6m_avg_rating,5.6
B07B9SKV9B,2020-03,history_3m_avg_rating,1.6
B07B9SKV9B,2020-03,review_count,69.0
B07B9SKV9B,2020-03,history_3m_review_count,77.7
B07B9SKV9B,2020-03,history_12m_review_count,61.9
B07B9SKV9B,2020-03,history_1m_review_count,86.0
B07BFGZQ65,2020-03,history_12m_low_rating_ratio,47.7
B07BFGZQ65,2020-03,history_3m_low_rating_ratio,37.4
B07BFGZQ65,2020-03,history_6m_low_rating_ratio,44.9
B07BFGZQ65,2020-03,low_rating_ratio,82.9
B07BFGZQ65,2020-03,history_3m_vs_6m_low_rating_ratio_delta,22.3
B07BFGZQ65,2020-03,history_3m_vs_12m_low_rating_ratio_delta,21.2
B07BFGZQ65,2020-03,avg_rating,68.1
B07BFGZQ65,2020-03,history_12m_avg_rating,38.4
B07BFGZQ65,2020-03,history_6m_avg_rating,36.6
B07BFGZQ65,2020-03,history_3m_avg_rating,31.1
B07BFGZQ65,2020-03,review_count,79.7
B07BFGZQ65,2020-03,history_3m_review_count,18.8
B07BFGZQ65,2020-03,history_12m_review_count,39.8
B07BFGZQ65,2020-03,history_1m_review_count,36.9
B07BGHC4TD,2020-03,history_12m_low_rating_ratio,51.9
B07BGHC4TD,2020-03,history_3m_low_rating_ratio,54.4
B07BGHC4TD,2020-03,history_6m_low_rating_ratio,45.9
B07BGHC4TD,2020-03,low_rating_ratio,54.9
B07BGHC4TD,2020-03,history_3m_vs_6m_low_rating_ratio_delta,77.5
B07BGHC4TD,2020-03,history_3m_vs_12m_low_rating_ratio_delta,59.8
B07BGHC4TD,2020-03,avg_rating,52.6
B07BGHC4TD,2020-03,history_12m_avg_rating,62.4
B07BGHC4TD,2020-03,history_6m_avg_rating,54.7
B07BGHC4TD,2020-03,history_3m_avg_rating,66.2
B07BGHC4TD,2020-03,review_count,58.5
B07BGHC4TD,2020-03,history_3m_review_count,52.7
B07BGHC4TD,2020-03,history_12m_review_count,56.9
B07BGHC4TD,2020-03,history_1m_review_count,64.0
B07BR6G8T7,2020-03,history_12m_low_rating_ratio,49.9
B07BR6G8T7,2020-03,history_3m_low_rating_ratio,42.8
B07BR6G8T7,2020-03,history_6m_low_rating_ratio,46.9
B07BR6G8T7,2020-03,low_rating_ratio,67.3
B07BR6G8T7,2020-03,history_3m_vs_6m_low_rating_ratio_delta,30.9
B07BR6G8T7,2020-03,history_3m_vs_12m_low_rating_ratio_delta,27.2
B07BR6G8T7,2020-03,avg_rating,50.4
B07BR6G8T7,2020-03,history_12m_avg_rating,52.1
B07BR6G8T7,2020-03,history_6m_avg_rating,44.9
B07BR6G8T7,2020-03,history_3m_avg_rating,37.3
B07BR6G8T7,2020-03,review_count,79.7
B07BR6G8T7,2020-03,history_3m_review_count,84.3
B07BR6G8T7,2020-03,history_12m_review_count,65.9
B07BR6G8T7,2020-03,history_1m_review_count,94.1
B07BWLVTNH,2020-03,history_12m_low_rating_ratio,50.9
B07BWLVTNH,2020-03,history_3m_low_rating_ratio,43.7
B07BWLVTNH,2020-03,history_6m_low_rating_ratio,54.5
B07BWLVTNH,2020-03,low_rating_ratio,81.4
B07BWLVTNH,2020-03,history_3m_vs_6m_low_rating_ratio_delta,15.2
B07BWLVTNH,2020-03,history_3m_vs_12m_low_rating_ratio_delta,26.9
B07BWLVTNH,2020-03,avg_rating,80.1
B07BWLVTNH,2020-03,history_12m_avg_rating,38.6
B07BWLVTNH,2020-03,history_6m_avg_rating,43.1
B07BWLVTNH,2020-03,history_3m_avg_rating,34.1
B07BWLVTNH,2020-03,review_count,32.6
B07BWLVTNH,2020-03,history_3m_review_count,20.1
B07BWLVTNH,2020-03,history_12m_review_count,27.7
B07BWLVTNH,2020-03,history_1m_review_count,20.5
B07C3WKFQ2,2020-03,history_12m_low_rating_ratio,87.3
B07C3WKFQ2,2020-03,history_3m_low_rating_ratio,93.9
B07C3WKFQ2,2020-03,history_6m_low_rating_ratio,91.3
B07C3WKFQ2,2020-03,low_rating_ratio,29.1
B07C3WKFQ2,2020-03,history_3m_vs_6m_low_rating_ratio_delta,93.6
B07C3WKFQ2,2020-03,history_3m_vs_12m_low_rating_ratio_delta,95.9
B07C3WKFQ2,2020-03,avg_rating,55.4
B07C3WKFQ2,2020-03,history_12m_avg_rating,83.6
B07C3WKFQ2,2020-03,history_6m_avg_rating,84.9
B07C3WKFQ2,2020-03,history_3m_avg_rating,88.6
B07C3WKFQ2,2020-03,review_count,49.9
B07C3WKFQ2,2020-03,history_3m_review_count,90.1
B07C3WKFQ2,2020-03,history_12m_review_count,78.3
B07C3WKFQ2,2020-03,history_1m_review_count,75.4
B07C5ZQGZB,2020-03,history_12m_low_rating_ratio,11.9
B07C5ZQGZB,2020-03,history_3m_low_rating_ratio,3.1
B07C5ZQGZB,2020-03,history_6m_low_rating_ratio,10.4
B07C5ZQGZB,2020-03,low_rating_ratio,9.8
B07C5ZQGZB,2020-03,history_3m_vs_6m_low_rating_ratio_delta,14.4
B07C5ZQGZB,2020-03,history_3m_vs_12m_low_rating_ratio_delta,14.1
B07C5ZQGZB,2020-03,avg_rating,2.2
B07C5ZQGZB,2020-03,history_12m_avg_rating,5.8
B07C5ZQGZB,2020-03,history_6m_avg_rating,6.1
B07C5ZQGZB,2020-03,history_3m_avg_rating,1.2
B07C5ZQGZB,2020-03,review_count,96.0
B07C5ZQGZB,2020-03,history_3m_review_count,58.7
B07C5ZQGZB,2020-03,history_12m_review_count,68.1
B07C5ZQGZB,2020-03,history_1m_review_count,64.0
B07C9R2MK7,2020-03,history_12m_low_rating_ratio,99.1
B07C9R2MK7,2020-03,history_3m_low_rating_ratio,99.9
B07C9R2MK7,2020-03,history_6m_low_rating_ratio,99.8
B07C9R2MK7,2020-03,low_rating_ratio,99.1
B07C9R2MK7,2020-03,history_3m_vs_6m_low_rating_ratio_delta,97.0
B07C9R2MK7,2020-03,history_3m_vs_12m_low_rating_ratio_delta,99.8
B07C9R2MK7,2020-03,avg_rating,98.3
B07C9R2MK7,2020-03,history_12m_avg_rating,98.9
B07C9R2MK7,2020-03,history_6m_avg_rating,99.8
B07C9R2MK7,2020-03,history_3m_avg_rating,99.9
B07C9R2MK7,2020-03,review_count,89.2
B07C9R2MK7,2020-03,history_3m_review_count,73.1
B07C9R2MK7,2020-03,history_12m_review_count,47.9
B07C9R2MK7,2020-03,history_1m_review_count,90.6
B07CDCVFXV,2020-03,history_12m_low_rating_ratio,93.8
B07CDCVFXV,2020-03,history_3m_low_rating_ratio,93.5
B07CDCVFXV,2020-03,history_6m_low_rating_ratio,94.0
B07CDCVFXV,2020-03,low_rating_ratio,95.4
B07CDCVFXV,2020-03,history_3m_vs_6m_low_rating_ratio_delta,64.9
B07CDCVFXV,2020-03,history_3m_vs_12m_low_rating_ratio_delta,80.4
B07CDCVFXV,2020-03,avg_rating,96.4
B07CDCVFXV,2020-03,history_12m_avg_rating,94.1
B07CDCVFXV,2020-03,history_6m_avg_rating,94.5
B07CDCVFXV,2020-03,history_3m_avg_rating,94.1
B07CDCVFXV,2020-03,review_count,40.0
B07CDCVFXV,2020-03,history_3m_review_count,17.4
B07CDCVFXV,2020-03,history_12m_review_count,41.5
B07CDCVFXV,2020-03,history_1m_review_count,19.5
B07CH5M6ZH,2020-03,history_12m_low_rating_ratio,73.8
B07CH5M6ZH,2020-03,history_3m_low_rating_ratio,90.1
B07CH5M6ZH,2020-03,history_6m_low_rating_ratio,86.9
B07CH5M6ZH,2020-03,low_rating_ratio,86.9
B07CH5M6ZH,2020-03,history_3m_vs_6m_low_rating_ratio_delta,89.1
B07CH5M6ZH,2020-03,history_3m_vs_12m_low_rating_ratio_delta,97.0
B07CH5M6ZH,2020-03,avg_rating,84.6
B07CH5M6ZH,2020-03,history_12m_avg_rating,62.7
B07CH5M6ZH,2020-03,history_6m_avg_rating,80.1
B07CH5M6ZH,2020-03,history_3m_avg_rating,85.3
B07CH5M6ZH,2020-03,review_count,69.0
B07CH5M6ZH,2020-03,history_3m_review_count,80.0
B07CH5M6ZH,2020-03,history_12m_review_count,74.2
B07CH5M6ZH,2020-03,history_1m_review_count,90.6
B07CHZZ436,2020-03,history_12m_low_rating_ratio,8.7
B07CHZZ436,2020-03,history_3m_low_rating_ratio,8.4
B07CHZZ436,2020-03,history_6m_low_rating_ratio,8.0
B07CHZZ436,2020-03,low_rating_ratio,9.8
B07CHZZ436,2020-03,history_3m_vs_6m_low_rating_ratio_delta,38.4
B07CHZZ436,2020-03,history_3m_vs_12m_low_rating_ratio_delta,33.2
B07CHZZ436,2020-03,avg_rating,2.2
B07CHZZ436,2020-03,history_12m_avg_rating,7.6
B07CHZZ436,2020-03,history_6m_avg_rating,4.5
B07CHZZ436,2020-03,history_3m_avg_rating,7.9
B07CHZZ436,2020-03,review_count,63.5
B07CHZZ436,2020-03,history_3m_review_count,43.4
B07CHZZ436,2020-03,history_12m_review_count,35.2
B07CHZZ436,2020-03,history_1m_review_count,64.0
B07CP1KY9M,2020-03,history_12m_low_rating_ratio,65.6
B07CP1KY9M,2020-03,history_3m_low_rating_ratio,75.2
B07CP1KY9M,2020-03,history_6m_low_rating_ratio,72.9
B07CP1KY9M,2020-03,low_rating_ratio,79.9
B07CP1KY9M,2020-03,history_3m_vs_6m_low_rating_ratio_delta,72.1
B07CP1KY9M,2020-03,history_3m_vs_12m_low_rating_ratio_delta,84.0
B07CP1KY9M,2020-03,avg_rating,78.2
B07CP1KY9M,2020-03,history_12m_avg_rating,57.9
B07CP1KY9M,2020-03,history_6m_avg_rating,73.4
B07CP1KY9M,2020-03,history_3m_avg_rating,74.1
B07CP1KY9M,2020-03,review_count,54.1
B07CP1KY9M,2020-03,history_3m_review_count,98.1
B07CP1KY9M,2020-03,history_12m_review_count,90.5
B07CP1KY9M,2020-03,history_1m_review_count,90.6
B07CTC362N,2020-03,history_12m_low_rating_ratio,24.3
B07CTC362N,2020-03,history_3m_low_rating_ratio,52.7
B07CTC362N,2020-03,history_6m_low_rating_ratio,34.6
B07CTC362N,2020-03,low_rating_ratio,9.8
B07CTC362N,2020-03,history_3m_vs_6m_low_rating_ratio_delta,88.8
B07CTC362N,2020-03,history_3m_vs_12m_low_rating_ratio_delta,88.8
B07CTC362N,2020-03,avg_rating,50.9
B07CTC362N,2020-03,history_12m_avg_rating,47.8
B07CTC362N,2020-03,history_6m_avg_rating,56.2
B07CTC362N,2020-03,history_3m_avg_rating,68.2
B07CTC362N,2020-03,review_count,63.5
B07CTC362N,2020-03,history_3m_review_count,49.8
B07CTC362N,2020-03,history_12m_review_count,61.1
B07CTC362N,2020-03,history_1m_review_count,46.0
B07CYLK6JW,2020-03,history_12m_low_rating_ratio,62.9
B07CYLK6JW,2020-03,history_3m_low_rating_ratio,45.7
B07CYLK6JW,2020-03,history_6m_low_rating_ratio,47.9
B07CYLK6JW,2020-03,low_rating_ratio,52.6
B07CYLK6JW,2020-03,history_3m_vs_6m_low_rating_ratio_delta,35.7
B07CYLK6JW,2020-03,history_3m_vs_12m_low_rating_ratio_delta,11.3
B07CYLK6JW,2020-03,avg_rating,39.6
B07CYLK6JW,2020-03,history_12m_avg_rating,58.7
B07CYLK6JW,2020-03,history_6m_avg_rating,47.5
B07CYLK6JW,2020-03,history_3m_avg_rating,37.1
B07CYLK6JW,2020-03,review_count,93.0
B07CYLK6JW,2020-03,history_3m_review_count,88.3
B07CYLK6JW,2020-03,history_12m_review_count,80.9
B07CYLK6JW,2020-03,history_1m_review_count,96.6
B07CYNWTXK,2020-03,history_12m_low_rating_ratio,33.3
B07CYNWTXK,2020-03,history_3m_low_rating_ratio,39.8
B07CYNWTXK,2020-03,history_6m_low_rating_ratio,33.9
B07CYNWTXK,2020-03,low_rating_ratio,42.8
B07CYNWTXK,2020-03,history_3m_vs_6m_low_rating_ratio_delta,65.3
B07CYNWTXK,2020-03,history_3m_vs_12m_low_rating_ratio_delta,60.5
B07CYNWTXK,2020-03,avg_rating,42.9
B07CYNWTXK,2020-03,history_12m_avg_rating,36.5
B07CYNWTXK,2020-03,history_6m_avg_rating,38.4
B07CYNWTXK,2020-03,history_3m_avg_rating,40.3
B07CYNWTXK,2020-03,review_count,5.9
B07CYNWTXK,2020-03,history_3m_review_count,1.9
B07CYNWTXK,2020-03,history_12m_review_count,1.8
B07CYNWTXK,2020-03,history_1m_review_count,3.7
B07CZNN4WL,2020-03,history_12m_low_rating_ratio,38.7
B07CZNN4WL,2020-03,history_3m_low_rating_ratio,42.2
B07CZNN4WL,2020-03,history_6m_low_rating_ratio,33.6
B07CZNN4WL,2020-03,low_rating_ratio,36.0
B07CZNN4WL,2020-03,history_3m_vs_6m_low_rating_ratio_delta,72.2
B07CZNN4WL,2020-03,history_3m_vs_12m_low_rating_ratio_delta,54.9
B07CZNN4WL,2020-03,avg_rating,42.7
B07CZNN4WL,2020-03,history_12m_avg_rating,49.0
B07CZNN4WL,2020-03,history_6m_avg_rating,47.7
B07CZNN4WL,2020-03,history_3m_avg_rating,53.9
B07CZNN4WL,2020-03,review_count,69.0
B07CZNN4WL,2020-03,history_3m_review_count,60.5
B07CZNN4WL,2020-03,history_12m_review_count,71.1
B07CZNN4WL,2020-03,history_1m_review_count,80.9
B07DQCCV8W,2020-03,history_12m_low_rating_ratio,66.7
B07DQCCV8W,2020-03,history_3m_low_rating_ratio,67.5
B07DQCCV8W,2020-03,history_6m_low_rating_ratio,67.9
B07DQCCV8W,2020-03,low_rating_ratio,9.8
B07DQCCV8W,2020-03,history_3m_vs_6m_low_rating_ratio_delta,54.5
B07DQCCV8W,2020-03,history_3m_vs_12m_low_rating_ratio_delta,62.3
B07DQCCV8W,2020-03,avg_rating,16.0
B07DQCCV8W,2020-03,history_12m_avg_rating,63.0
B07DQCCV8W,2020-03,history_6m_avg_rating,67.1
B07DQCCV8W,2020-03,history_3m_avg_rating,67.1
B07DQCCV8W,2020-03,review_count,17.8
B07DQCCV8W,2020-03,history_3m_review_count,23.0
B07DQCCV8W,2020-03,history_12m_review_count,27.8
B07DQCCV8W,2020-03,history_1m_review_count,21.6
B07DQFHTVS,2020-03,history_12m_low_rating_ratio,23.2
B07DQFHTVS,2020-03,history_3m_low_rating_ratio,28.8
B07DQFHTVS,2020-03,history_6m_low_rating_ratio,17.0
B07DQFHTVS,2020-03,low_rating_ratio,23.6
B07DQFHTVS,2020-03,history_3m_vs_6m_low_rating_ratio_delta,76.2
B07DQFHTVS,2020-03,history_3m_vs_12m_low_rating_ratio_delta,55.7
B07DQFHTVS,2020-03,avg_rating,18.8
B07DQFHTVS,2020-03,history_12m_avg_rating,15.4
B07DQFHTVS,2020-03,history_6m_avg_rating,11.4
B07DQFHTVS,2020-03,history_3m_avg_rating,23.4
B07DQFHTVS,2020-03,review_count,9.8
B07DQFHTVS,2020-03,history_3m_review_count,15.4
B07DQFHTVS,2020-03,history_12m_review_count,13.6
B07DQFHTVS,2020-03,history_1m_review_count,17.7
B07F4K3HXJ,2020-03,history_12m_low_rating_ratio,48.4
B07F4K3HXJ,2020-03,history_3m_low_rating_ratio,72.4
B07F4K3HXJ,2020-03,history_6m_low_rating_ratio,62.1
B07F4K3HXJ,2020-03,low_rating_ratio,89.1
B07F4K3HXJ,2020-03,history_3m_vs_6m_low_rating_ratio_delta,87.7
B07F4K3HXJ,2020-03,history_3m_vs_12m_low_rating_ratio_delta,92.1
B07F4K3HXJ,2020-03,avg_rating,81.9
B07F4K3HXJ,2020-03,history_12m_avg_rating,45.8
B07F4K3HXJ,2020-03,history_6m_avg_rating,62.3
B07F4K3HXJ,2020-03,history_3m_avg_rating,71.4
B07F4K3HXJ,2020-03,review_count,89.2
B07F4K3HXJ,2020-03,history_3m_review_count,82.1
B07F4K3HXJ,2020-03,history_12m_review_count,86.3
B07F4K3HXJ,2020-03,history_1m_review_count,64.0
B07F6SF79S,2020-03,history_12m_low_rating_ratio,24.7
B07F6SF79S,2020-03,history_3m_low_rating_ratio,15.1
B07F6SF79S,2020-03,history_6m_low_rating_ratio,19.1
B07F6SF79S,2020-03,low_rating_ratio,9.8
B07F6SF79S,2020-03,history_3m_vs_6m_low_rating_ratio_delta,26.4
B07F6SF79S,2020-03,history_3m_vs_12m_low_rating_ratio_delta,18.3
B07F6SF79S,2020-03,avg_rating,14.0
B07F6SF79S,2020-03,history_12m_avg_rating,19.1
B07F6SF79S,2020-03,history_6m_avg_rating,25.6
B07F6SF79S,2020-03,history_3m_avg_rating,22.6
B07F6SF79S,2020-03,review_count,79.7
B07F6SF79S,2020-03,history_3m_review_count,86.3
B07F6SF79S,2020-03,history_12m_review_count,76.7
B07F6SF79S,2020-03,history_1m_review_count,96.6
B07FNBRNYN,2020-03,history_12m_low_rating_ratio,40.9
B07FNBRNYN,2020-03,history_3m_low_rating_ratio,31.7
B07FNBRNYN,2020-03,history_6m_low_rating_ratio,25.9
B07FNBRNYN,2020-03,low_rating_ratio,9.8
B07FNBRNYN,2020-03,history_3m_vs_6m_low_rating_ratio_delta,62.8
B07FNBRNYN,2020-03,history_3m_vs_12m_low_rating_ratio_delta,21.9
B07FNBRNYN,2020-03,avg_rating,8.4
B07FNBRNYN,2020-03,history_12m_avg_rating,40.4
B07FNBRNYN,2020-03,history_6m_avg_rating,27.6
B07FNBRNYN,2020-03,history_3m_avg_rating,35.5
B07FNBRNYN,2020-03,review_count,84.7
B07FNBRNYN,2020-03,history_3m_review_count,41.1
B07FNBRNYN,2020-03,history_12m_review_count,45.2
B07FNBRNYN,2020-03,history_1m_review_count,46.0
B07FYDT939,2020-03,history_12m_low_rating_ratio,23.8
B07FYDT939,2020-03,history_3m_low_rating_ratio,47.0
B07FYDT939,2020-03,history_6m_low_rating_ratio,37.5
B07FYDT939,2020-03,low_rating_ratio,66.1
B07FYDT939,2020-03,history_3m_vs_6m_low_rating_ratio_delta,76.0
B07FYDT939,2020-03,history_3m_vs_12m_low_rating_ratio_delta,84.2
B07FYDT939,2020-03,avg_rating,59.1
B07FYDT939,2020-03,history_12m_avg_rating,17.9
B07FYDT939,2020-03,history_6m_avg_rating,31.0
B07FYDT939,2020-03,history_3m_avg_rating,35.5
B07FYDT939,2020-03,review_count,49.9
B07FYDT939,2020-03,history_3m_review_count,90.1
B07FYDT939,2020-03,history_12m_review_count,67.7
B07FYDT939,2020-03,history_1m_review_count,94.1
B07GDZZZJ7,2020-03,history_12m_low_rating_ratio,91.9
B07GDZZZJ7,2020-03,history_3m_low_rating_ratio,94.7
B07GDZZZJ7,2020-03,history_6m_low_rating_ratio,96.8
B07GDZZZJ7,2020-03,low_rating_ratio,79.9
B07GDZZZJ7,2020-03,history_3m_vs_6m_low_rating_ratio_delta,12.6
B07GDZZZJ7,2020-03,history_3m_vs_12m_low_rating_ratio_delta,92.8
B07GDZZZJ7,2020-03,avg_rating,75.4
B07GDZZZJ7,2020-03,history_12m_avg_rating,89.1
B07GDZZZJ7,2020-03,history_6m_avg_rating,95.6
B07GDZZZJ7,2020-03,history_3m_avg_rating,92.7
B07GDZZZJ7,2020-03,review_count,54.1
B07GDZZZJ7,2020-03,history_3m_review_count,58.7
B07GDZZZJ7,2020-03,history_12m_review_count,61.9
B07GDZZZJ7,2020-03,history_1m_review_count,39.6
B07GG6KP6H,2020-03,history_12m_low_rating_ratio,82.4
B07GG6KP6H,2020-03,history_3m_low_rating_ratio,79.5
B07GG6KP6H,2020-03,history_6m_low_rating_ratio,86.5
B07GG6KP6H,2020-03,low_rating_ratio,86.4
B07GG6KP6H,2020-03,history_3m_vs_6m_low_rating_ratio_delta,11.1
B07GG6KP6H,2020-03,history_3m_vs_12m_low_rating_ratio_delta,53.4
B07GG6KP6H,2020-03,avg_rating,86.8
B07GG6KP6H,2020-03,history_12m_avg_rating,79.9
B07GG6KP6H,2020-03,history_6m_avg_rating,85.5
B07GG6KP6H,2020-03,history_3m_avg_rating,78.2
B07GG6KP6H,2020-03,review_count,18.7
B07GG6KP6H,2020-03,history_3m_review_count,20.5
B07GG6KP6H,2020-03,history_12m_review_count,36.9
B07GG6KP6H,2020-03,history_1m_review_count,25.4
B07GR31TBW,2020-03,history_12m_low_rating_ratio,44.7
B07GR31TBW,2020-03,history_3m_low_rating_ratio,31.7
B07GR31TBW,2020-03,history_6m_low_rating_ratio,38.2
B07GR31TBW,2020-03,low_rating_ratio,76.9
B07GR31TBW,2020-03,history_3m_vs_6m_low_rating_ratio_delta,24.6
B07GR31TBW,2020-03,history_3m_vs_12m_low_rating_ratio_delta,17.0
B07GR31TBW,2020-03,avg_rating,68.9
B07GR31TBW,2020-03,history_12m_avg_rating,34.8
B07GR31TBW,2020-03,history_6m_avg_rating,28.2
B07GR31TBW,2020-03,history_3m_avg_rating,29.5
B07GR31TBW,2020-03,review_count,69.0
B07GR31TBW,2020-03,history_3m_review_count,60.5
