parent_asin,year_month,n_reviews_t,n_reviews_p3,text_reliability,topic,topic_label,rate_t,rate_p3,rate_t_shrunk,delta,is_surge,count_t,surge_confidence
B08289R1HX,2020-12,9,22.0,0.6429,durability_failure,내구성 고장,0.22222,0.04545,0.17004,0.17677,1,2,moderate
B07L5KCPL4,2019-09,9,22.0,0.6429,durability_failure,내구성 고장,0.22222,0.04545,0.17004,0.17677,1,2,moderate
B0C7ZFZ7W7,2022-09,9,22.0,0.6429,misrepresentation,설명 불일치,0.22222,0.04545,0.14538,0.17677,1,2,moderate
B0BW9RFG33,2020-04,9,44.0,0.6429,durability_failure,내구성 고장,0.22222,0.04545,0.17004,0.17677,1,2,moderate
B0C6PHL4J8,2021-11,9,22.0,0.6429,incompatibility,호환 및 규격,0.22222,0.04545,0.15714,0.17677,1,2,moderate
B0B1J2LLXW,2020-12,9,22.0,0.6429,durability_failure,내구성 고장,0.22222,0.04545,0.17004,0.17677,1,2,moderate
B07Q34QCTJ,2020-03,9,22.0,0.6429,water_taste_filter,물맛 및 여과,0.22222,0.04545,0.14368,0.17677,1,2,moderate
B0773ZF6FD,2021-08,10,43.0,0.6667,shipping_packaging,배송 및 포장,0.2,0.02326,0.13541,0.17674,1,2,strong
B019RF0FV2,2021-10,5,43.0,0.5,durability_failure,내구성 고장,0.2,0.02326,0.13806,0.17674,1,1,weak
B00H4DCGDA,2018-10,5,43.0,0.5,water_taste_filter,물맛 및 여과,0.2,0.02326,0.10116,0.17674,1,1,weak
B08MMJ8RM7,2017-12,7,38.0,0.5833,durability_failure,내구성 고장,0.57143,0.39474,0.36505,0.17669,1,4,moderate
B0B4G58R7X,2023-01,17,9.0,0.7727,incompatibility,호환 및 규격,0.17647,0.0,0.14545,0.17647,1,3,strong
B07BTZFTLN,2018-12,17,29.0,0.7727,purchase_warning,구매 경고,0.17647,0.0,0.14266,0.17647,1,3,strong
B07MWTNDXT,2018-04,6,34.0,0.5455,durability_failure,내구성 고장,0.5,0.32353,0.30733,0.17647,1,3,moderate
B01DO0ZR50,2017-02,17,21.0,0.7727,durability_failure,내구성 고장,0.17647,0.0,0.15366,0.17647,1,3,strong
B074PNJVF6,2020-12,17,23.0,0.7727,incompatibility,호환 및 규격,0.17647,0.0,0.14545,0.17647,1,3,strong
B093D8GRG1,2021-08,17,23.0,0.7727,durability_failure,내구성 고장,0.17647,0.0,0.15366,0.17647,1,3,strong
B07QFPKG9V,2021-09,17,40.0,0.7727,performance,성능 미달,0.17647,0.0,0.14217,0.17647,1,3,strong
B09YXNXDGB,2021-02,17,7.0,0.7727,performance,성능 미달,0.17647,0.0,0.14217,0.17647,1,3,strong
B0C4LCMRVY,2022-01,17,17.0,0.7727,durability_failure,내구성 고장,0.17647,0.0,0.15366,0.17647,1,3,strong
B07NX1K9S8,2016-01,17,11.0,0.7727,build_quality,제작 품질,0.17647,0.0,0.14116,0.17647,1,3,strong
B00545AQSW,2020-04,8,34.0,0.6154,durability_failure,내구성 고장,0.5,0.32353,0.33697,0.17647,1,4,moderate
B09D77LK8K,2022-08,17,51.0,0.7727,durability_failure,내구성 고장,0.23529,0.05882,0.19912,0.17647,1,4,strong
B0BT8TKBY8,2020-03,17,48.0,0.7727,refund_warranty_cs,환불 보증 고객대응,0.17647,0.0,0.14102,0.17647,1,3,strong
B07X1QJ6BF,2021-01,17,19.0,0.7727,purchase_warning,구매 경고,0.17647,0.0,0.14266,0.17647,1,3,strong
B00UZRV9MG,2017-02,17,20.0,0.7727,performance,성능 미달,0.17647,0.0,0.14217,0.17647,1,3,strong
B0C51FYQCW,2019-12,17,55.0,0.7727,performance,성능 미달,0.17647,0.0,0.14217,0.17647,1,3,strong
B01DKO8OB4,2016-12,17,11.0,0.7727,incompatibility,호환 및 규격,0.17647,0.0,0.14545,0.17647,1,3,strong
B004XLDEAU,2016-08,17,46.0,0.7727,performance,성능 미달,0.17647,0.0,0.14217,0.17647,1,3,strong
B000TCZRKW,2018-02,17,31.0,0.7727,build_quality,제작 품질,0.17647,0.0,0.14116,0.17647,1,3,strong
B01G4XDNJ6,2019-07,17,32.0,0.7727,incompatibility,호환 및 규격,0.17647,0.0,0.14545,0.17647,1,3,strong
B07P6FBDBM,2019-12,17,14.0,0.7727,build_quality,제작 품질,0.17647,0.0,0.14116,0.17647,1,3,strong
B0BT8TKBY8,2020-03,17,48.0,0.7727,shipping_packaging,배송 및 포장,0.17647,0.0,0.13778,0.17647,1,3,strong
B08R896G15,2020-10,13,24.0,0.7222,incompatibility,호환 및 규격,0.38462,0.20833,0.28889,0.17628,1,5,strong
B07JHBPYKZ,2022-03,5,42.0,0.5,durability_failure,내구성 고장,0.2,0.02381,0.13806,0.17619,1,1,weak
B00X74X580,2021-09,10,42.0,0.6667,purchase_warning,구매 경고,0.2,0.02381,0.14257,0.17619,1,2,strong
B07K8ZMQLY,2019-09,10,42.0,0.6667,incompatibility,호환 및 규격,0.2,0.02381,0.14666,0.17619,1,2,strong
B00OS24EAI,2018-06,13,38.0,0.7222,durability_failure,내구성 고장,0.30769,0.13158,0.24337,0.17611,1,4,strong
B07D77KNGC,2022-02,13,38.0,0.7222,durability_failure,내구성 고장,0.30769,0.13158,0.24337,0.17611,1,4,strong
B0C4LRKXNV,2020-04,19,29.0,0.7917,refund_warranty_cs,환불 보증 고객대응,0.21053,0.03448,0.17094,0.17604,1,4,strong
B0C69G8PHH,2022-07,11,31.0,0.6875,durability_failure,내구성 고장,0.27273,0.09677,0.21129,0.17595,1,3,strong
B0C1JXJFG5,2021-10,11,93.0,0.6875,durability_failure,내구성 고장,0.27273,0.09677,0.21129,0.17595,1,3,strong
B015YCQJBC,2019-06,8,27.0,0.6154,performance,성능 미달,0.25,0.07407,0.16367,0.17593,1,2,moderate
B07CTC362N,2019-12,12,27.0,0.7059,durability_failure,내구성 고장,0.25,0.07407,0.19886,0.17593,1,3,strong
B00DQCK0EU,2016-02,8,27.0,0.6154,durability_failure,내구성 고장,0.25,0.07407,0.18312,0.17593,1,2,moderate
B0BGLGNM67,2022-11,16,54.0,0.7619,build_quality,제작 품질,0.25,0.07407,0.1955,0.17593,1,4,strong
B09W5PBYKD,2021-01,8,27.0,0.6154,durability_failure,내구성 고장,0.25,0.07407,0.18312,0.17593,1,2,moderate
B00LHCCR92,2019-03,8,27.0,0.6154,incompatibility,호환 및 규격,0.25,0.07407,0.16923,0.17593,1,2,moderate
B07RJDXWR5,2021-12,8,27.0,0.6154,durability_failure,내구성 고장,0.25,0.07407,0.18312,0.17593,1,2,moderate
B0799Q45TT,2018-09,12,27.0,0.7059,leak_damage,누수 및 파손 피해,0.25,0.07407,0.18158,0.17593,1,3,strong
B000DZFTC6,2016-02,8,27.0,0.6154,performance,성능 미달,0.25,0.07407,0.16367,0.17593,1,2,moderate
B08L8RDNP7,2019-04,15,55.0,0.75,durability_failure,내구성 고장,0.26667,0.09091,0.21903,0.17576,1,4,strong
B0C1JXJFG5,2020-01,15,22.0,0.75,incompatibility,호환 및 규격,0.26667,0.09091,0.21,0.17576,1,4,strong
B00DM8KQ2Y,2016-09,15,33.0,0.75,durability_failure,내구성 고장,0.26667,0.09091,0.21903,0.17576,1,4,strong
B0CBQFJQ6F,2022-05,9,43.0,0.6429,purchase_warning,구매 경고,0.22222,0.04651,0.15276,0.17571,1,2,moderate
B09WWM1WLS,2017-07,9,43.0,0.6429,durability_failure,내구성 고장,0.22222,0.04651,0.17004,0.17571,1,2,moderate
B00MG13AUS,2017-12,9,43.0,0.6429,performance,성능 미달,0.22222,0.04651,0.15198,0.17571,1,2,moderate
B0C9MRH82R,2021-08,5,41.0,0.5,build_quality,제작 품질,0.2,0.02439,0.11056,0.17561,1,1,weak
B07FT2S9CQ,2021-09,5,41.0,0.5,build_quality,제작 품질,0.2,0.02439,0.11056,0.17561,1,1,weak
B08WH5XL86,2017-04,10,41.0,0.6667,refund_warranty_cs,환불 보증 고객대응,0.2,0.02439,0.14017,0.17561,1,2,strong
B0B9H8DVY1,2023-02,5,82.0,0.5,durability_failure,내구성 고장,0.2,0.02439,0.13806,0.17561,1,1,weak
B00NMNLNLM,2020-02,6,19.0,0.5455,durability_failure,내구성 고장,0.33333,0.15789,0.21642,0.17544,1,2,moderate
B07KMQQDPP,2019-11,6,19.0,0.5455,durability_failure,내구성 고장,0.33333,0.15789,0.21642,0.17544,1,2,moderate
B086GLDYVR,2020-08,15,19.0,0.75,performance,성능 미달,0.33333,0.15789,0.25639,0.17544,1,5,strong
B00INXG9MY,2016-09,17,100.0,0.7727,refund_warranty_cs,환불 보증 고객대응,0.23529,0.06,0.18648,0.17529,1,4,strong
B07SKTNJ9S,2020-06,13,18.0,0.7222,performance,성능 미달,0.23077,0.05556,0.17376,0.17521,1,3,strong
B00009W3I4,2021-11,13,18.0,0.7222,build_quality,제작 품질,0.23077,0.05556,0.17253,0.17521,1,3,strong
B00365F6FU,2018-03,13,18.0,0.7222,incompatibility,호환 및 규격,0.23077,0.05556,0.17777,0.17521,1,3,strong
B0751KDVTP,2021-05,11,27.0,0.6875,refund_warranty_cs,환불 보증 고객대응,0.54545,0.37037,0.3814,0.17508,1,6,strong
B07JJS6R73,2019-01,5,40.0,0.5,build_quality,제작 품질,0.2,0.025,0.11056,0.175,1,1,weak
B0823P5GLQ,2022-03,5,40.0,0.5,performance,성능 미달,0.2,0.025,0.11277,0.175,1,1,weak
B07P98DSN4,2022-04,10,16.0,0.6667,build_quality,제작 품질,0.3,0.125,0.20704,0.175,1,3,strong
B07MKB2772,2019-12,8,15.0,0.6154,durability_failure,내구성 고장,0.375,0.2,0.26005,0.175,1,3,moderate
B08MWFMRK8,2021-06,10,24.0,0.6667,purchase_warning,구매 경고,0.3,0.125,0.20924,0.175,1,3,strong
B08MWFMRK8,2022-07,8,20.0,0.6154,performance,성능 미달,0.375,0.2,0.24059,0.175,1,3,moderate
B019HHTCBY,2017-05,8,10.0,0.6154,durability_failure,내구성 고장,0.375,0.2,0.26005,0.175,1,3,moderate
B00UVUZRSE,2017-05,5,40.0,0.5,durability_failure,내구성 고장,0.2,0.025,0.13806,0.175,1,1,weak
B00INXG9MY,2019-05,8,40.0,0.6154,refund_warranty_cs,환불 보증 고객대응,0.25,0.075,0.16173,0.175,1,2,moderate
B07CTC362N,2019-01,10,16.0,0.6667,durability_failure,내구성 고장,0.3,0.125,0.22537,0.175,1,3,strong
B00MM0V35W,2016-09,10,40.0,0.6667,water_taste_filter,물맛 및 여과,0.2,0.025,0.1341,0.175,1,2,strong
B00MG13AUS,2017-05,15,40.0,0.75,performance,성능 미달,0.2,0.025,0.15639,0.175,1,3,strong
B07DQCCV8W,2021-12,8,40.0,0.6154,durability_failure,내구성 고장,0.25,0.075,0.18312,0.175,1,2,moderate
B00PRA4C70,2016-03,10,24.0,0.6667,incompatibility,호환 및 규격,0.3,0.125,0.21333,0.175,1,3,strong
B07QPBTR4B,2021-03,8,10.0,0.6154,incompatibility,호환 및 규격,0.375,0.2,0.24615,0.175,1,3,moderate
B087WJCW3P,2020-10,8,5.0,0.6154,refund_warranty_cs,환불 보증 고객대응,0.375,0.2,0.23865,0.175,1,3,moderate
B0C6PYQ6XZ,2022-09,10,16.0,0.6667,durability_failure,내구성 고장,0.3,0.125,0.22537,0.175,1,3,strong
B098W5ND23,2019-03,5,40.0,0.5,purchase_warning,구매 경고,0.2,0.025,0.11386,0.175,1,1,weak
B09B18P5RG,2022-12,8,40.0,0.6154,refund_warranty_cs,환불 보증 고객대응,0.625,0.45,0.3925,0.175,1,5,moderate
B08JFGMB47,2022-11,10,8.0,0.6667,durability_failure,내구성 고장,0.3,0.125,0.22537,0.175,1,3,strong
B00MM0V35W,2016-09,10,40.0,0.6667,purchase_warning,구매 경고,0.2,0.025,0.14257,0.175,1,2,strong
B0041SXMUM,2019-08,10,24.0,0.6667,leak_damage,누수 및 파손 피해,0.3,0.125,0.20579,0.175,1,3,strong
B00PRA4C70,2016-03,10,24.0,0.6667,build_quality,제작 품질,0.3,0.125,0.20704,0.175,1,3,strong
B07T8Q3NSN,2020-11,10,16.0,0.6667,build_quality,제작 품질,0.3,0.125,0.20704,0.175,1,3,strong
B01DO0ZR50,2017-04,8,40.0,0.6154,durability_failure,내구성 고장,0.25,0.075,0.18312,0.175,1,2,moderate
B09V27YWJ8,2022-07,10,32.0,0.6667,purchase_warning,구매 경고,0.3,0.125,0.20924,0.175,1,3,strong
B09MM7BH9P,2020-02,10,40.0,0.6667,purchase_warning,구매 경고,0.2,0.025,0.14257,0.175,1,2,strong
B07YHLB84H,2020-12,8,15.0,0.6154,durability_failure,내구성 고장,0.375,0.2,0.26005,0.175,1,3,moderate
B0922X36ZK,2020-04,20,119.0,0.8,refund_warranty_cs,환불 보증 고객대응,0.2,0.02521,0.1641,0.17479,1,4,strong
B08QHQTK9M,2022-02,10,79.0,0.6667,performance,성능 미달,0.2,0.02532,0.14185,0.17468,1,2,strong
B01LVYZEQZ,2021-04,7,9.0,0.5833,durability_failure,내구성 고장,0.28571,0.11111,0.19838,0.1746,1,2,moderate
B0179LQ0VA,2019-11,7,18.0,0.5833,performance,성능 미달,0.28571,0.11111,0.17731,0.1746,1,2,moderate
B082V4L2SW,2021-05,7,18.0,0.5833,incompatibility,호환 및 규격,0.28571,0.11111,0.18333,0.1746,1,2,moderate
B09QFYQ69F,2019-08,7,18.0,0.5833,durability_failure,내구성 고장,0.28571,0.11111,0.19838,0.1746,1,2,moderate
B0797GQSS9,2019-05,9,21.0,0.6429,durability_failure,내구성 고장,0.22222,0.04762,0.17004,0.1746,1,2,moderate
B078RR85BS,2016-06,7,36.0,0.5833,durability_failure,내구성 고장,0.28571,0.11111,0.19838,0.1746,1,2,moderate
B0B3M8K5QV,2022-11,7,9.0,0.5833,incompatibility,호환 및 규격,0.28571,0.11111,0.18333,0.1746,1,2,moderate
B0C54DVB42,2020-02,7,9.0,0.5833,refund_warranty_cs,환불 보증 고객대응,0.28571,0.11111,0.17521,0.1746,1,2,moderate
B07KKKTZ72,2021-05,7,9.0,0.5833,performance,성능 미달,0.28571,0.11111,0.17731,0.1746,1,2,moderate
B07FT2S9CQ,2022-05,9,21.0,0.6429,incompatibility,호환 및 규격,0.22222,0.04762,0.15714,0.1746,1,2,moderate
B0B7RDKH56,2022-11,7,9.0,0.5833,incompatibility,호환 및 규격,0.28571,0.11111,0.18333,0.1746,1,2,moderate
B0BT8TKBY8,2016-07,7,18.0,0.5833,durability_failure,내구성 고장,0.28571,0.11111,0.19838,0.1746,1,2,moderate
B083BNBSYG,2022-05,7,36.0,0.5833,incompatibility,호환 및 규격,0.28571,0.11111,0.18333,0.1746,1,2,moderate
B0C5MF7JRS,2023-02,7,18.0,0.5833,refund_warranty_cs,환불 보증 고객대응,0.28571,0.11111,0.17521,0.1746,1,2,moderate
B07KQMGVG7,2020-04,14,27.0,0.7368,durability_failure,내구성 고장,0.28571,0.11111,0.23056,0.1746,1,4,strong
B07VHK3XQH,2021-02,7,27.0,0.5833,build_quality,제작 품질,0.28571,0.11111,0.17546,0.1746,1,2,moderate
B0922X36ZK,2021-11,7,27.0,0.5833,durability_failure,내구성 고장,0.28571,0.11111,0.19838,0.1746,1,2,moderate
B07RX7P8Z1,2022-11,7,18.0,0.5833,performance,성능 미달,0.28571,0.11111,0.17731,0.1746,1,2,moderate
B07RDQLKWQ,2022-06,7,9.0,0.5833,refund_warranty_cs,환불 보증 고객대응,0.28571,0.11111,0.17521,0.1746,1,2,moderate
B09GLYS6KG,2023-01,7,9.0,0.5833,performance,성능 미달,0.28571,0.11111,0.17731,0.1746,1,2,moderate
B00O80WKHO,2016-11,7,27.0,0.5833,purchase_warning,구매 경고,0.28571,0.11111,0.17822,0.1746,1,2,moderate
B07P3H652K,2020-03,14,45.0,0.7368,incompatibility,호환 및 규격,0.28571,0.11111,0.22105,0.1746,1,4,strong
B01IFPSKD0,2019-01,7,18.0,0.5833,durability_failure,내구성 고장,0.28571,0.11111,0.19838,0.1746,1,2,moderate
B00W0TH4CQ,2016-09,9,21.0,0.6429,incompatibility,호환 및 규격,0.22222,0.04762,0.15714,0.1746,1,2,moderate
B077Y8DMHK,2016-10,9,21.0,0.6429,durability_failure,내구성 고장,0.22222,0.04762,0.17004,0.1746,1,2,moderate
B093KLWWZZ,2022-01,7,18.0,0.5833,durability_failure,내구성 고장,0.28571,0.11111,0.19838,0.1746,1,2,moderate
B07B9SKV9B,2020-05,16,29.0,0.7619,durability_failure,내구성 고장,0.3125,0.13793,0.25622,0.17457,1,5,strong
B01KHITHE4,2017-12,15,39.0,0.75,incompatibility,호환 및 규격,0.2,0.02564,0.16,0.17436,1,3,strong
B08V5JRDQJ,2021-09,10,39.0,0.6667,incompatibility,호환 및 규격,0.2,0.02564,0.14666,0.17436,1,2,strong
B07C3WKFQ2,2020-04,5,39.0,0.5,purchase_warning,구매 경고,0.2,0.02564,0.11386,0.17436,1,1,weak
B07Y9S7L29,2021-11,5,39.0,0.5,refund_warranty_cs,환불 보증 고객대응,0.2,0.02564,0.11025,0.17436,1,1,weak
B00AF7U1F2,2020-04,5,39.0,0.5,incompatibility,호환 및 규격,0.2,0.02564,0.11999,0.17436,1,1,weak
B0183RU1WI,2019-02,5,39.0,0.5,incompatibility,호환 및 규격,0.2,0.02564,0.11999,0.17436,1,1,weak
B0C69G8PHH,2021-10,10,39.0,0.6667,performance,성능 미달,0.2,0.02564,0.14185,0.17436,1,2,strong
B07TGD2245,2020-04,13,30.0,0.7222,leak_damage,누수 및 파손 피해,0.30769,0.13333,0.22704,0.17436,1,4,strong
B07RPNWQ89,2022-04,10,39.0,0.6667,build_quality,제작 품질,0.2,0.02564,0.14037,0.17436,1,2,strong
B00AF7U1F2,2020-04,5,39.0,0.5,purchase_warning,구매 경고,0.2,0.02564,0.11386,0.17436,1,1,weak
B00W0XE60U,2017-04,5,39.0,0.5,water_taste_filter,물맛 및 여과,0.2,0.02564,0.10116,0.17436,1,1,weak
B07YXRTY6F,2020-09,13,53.0,0.7222,purchase_warning,구매 경고,0.23077,0.0566,0.17437,0.17417,1,3,strong
B09NR62M32,2019-10,11,71.0,0.6875,durability_failure,내구성 고장,0.27273,0.09859,0.21129,0.17414,1,3,strong
B08WH5XL86,2018-07,17,25.0,0.7727,purchase_warning,구매 경고,0.29412,0.12,0.23357,0.17412,1,5,strong
B07VRDN8B9,2019-09,23,3.0,0.8214,durability_failure,내구성 고장,0.17391,0.0,0.15645,0.17391,1,4,strong
B01BKCDB16,2016-10,23,41.0,0.8214,durability_failure,내구성 고장,0.17391,0.0,0.15645,0.17391,1,4,strong
B09JK3TG4V,2021-01,23,6.0,0.8214,purchase_warning,구매 경고,0.17391,0.0,0.14781,0.17391,1,4,strong
B09WH15C98,2023-01,17,65.0,0.7727,purchase_warning,구매 경고,0.23529,0.06154,0.18812,0.17376,1,4,strong
B0BVR77MZJ,2021-09,19,163.0,0.7917,build_quality,제작 품질,0.21053,0.03681,0.17107,0.17372,1,4,strong
B00R1X7S5Y,2020-06,20,38.0,0.8,durability_failure,내구성 고장,0.2,0.02632,0.17522,0.17368,1,4,strong
B07J2QNQCF,2022-09,10,38.0,0.6667,incompatibility,호환 및 규격,0.2,0.02632,0.14666,0.17368,1,2,strong
B0BWBF4MN1,2020-02,5,38.0,0.5,purchase_warning,구매 경고,0.2,0.02632,0.11386,0.17368,1,1,weak
B0BLKB8WR3,2020-06,5,38.0,0.5,purchase_warning,구매 경고,0.2,0.02632,0.11386,0.17368,1,1,weak
B0114XW80G,2017-02,5,38.0,0.5,durability_failure,내구성 고장,0.2,0.02632,0.13806,0.17368,1,1,weak
B07Q59JFJJ,2017-08,5,38.0,0.5,refund_warranty_cs,환불 보증 고객대응,0.2,0.02632,0.11025,0.17368,1,1,weak
B0081E9HRY,2019-02,5,38.0,0.5,misrepresentation,설명 불일치,0.2,0.02632,0.10353,0.17368,1,1,weak
B07WWLDWMP,2021-04,5,38.0,0.5,durability_failure,내구성 고장,0.2,0.02632,0.13806,0.17368,1,1,weak
B09QZ4HZ33,2022-04,14,49.0,0.7368,refund_warranty_cs,환불 보증 고객대응,0.21429,0.04082,0.16329,0.17347,1,3,strong
B07QJWX98P,2021-11,17,39.0,0.7727,durability_failure,내구성 고장,0.35294,0.17949,0.29003,0.17345,1,6,strong
B00AW04ZMM,2016-11,9,41.0,0.6429,leak_damage,누수 및 파손 피해,0.22222,0.04878,0.14906,0.17344,1,2,moderate
B00AW04ZMM,2016-11,9,41.0,0.6429,incompatibility,호환 및 규격,0.22222,0.04878,0.15714,0.17344,1,2,moderate
B07TM3CTH6,2020-01,15,25.0,0.75,durability_failure,내구성 고장,0.33333,0.16,0.26903,0.17333,1,5,strong
B0027E8EXC,2019-10,6,25.0,0.5455,durability_failure,내구성 고장,0.33333,0.16,0.21642,0.17333,1,2,moderate
B01M34404M,2022-06,6,25.0,0.5455,durability_failure,내구성 고장,0.33333,0.16,0.21642,0.17333,1,2,moderate
B00AUDAEMQ,2018-03,12,25.0,0.7059,leak_damage,누수 및 파손 피해,0.33333,0.16,0.2404,0.17333,1,4,strong
B0741BMLP9,2018-08,6,50.0,0.5455,durability_failure,내구성 고장,0.33333,0.16,0.21642,0.17333,1,2,moderate
B0C2DQMJGQ,2016-01,11,21.0,0.6875,durability_failure,내구성 고장,0.36364,0.19048,0.27379,0.17316,1,4,strong
B0799Q45TT,2021-01,8,13.0,0.6154,leak_damage,누수 및 파손 피해,0.25,0.07692,0.16052,0.17308,1,2,moderate
B09GPXGW3M,2017-12,12,13.0,0.7059,build_quality,제작 품질,0.25,0.07692,0.18268,0.17308,1,3,strong
B083453NKM,2020-10,8,13.0,0.6154,build_quality,제작 품질,0.25,0.07692,0.16197,0.17308,1,2,moderate
B0BKLLMGR3,2022-12,8,13.0,0.6154,build_quality,제작 품질,0.25,0.07692,0.16197,0.17308,1,2,moderate
B07SH5HVL7,2021-10,8,26.0,0.6154,performance,성능 미달,0.25,0.07692,0.16367,0.17308,1,2,moderate
B004EBT7YQ,2019-02,12,39.0,0.7059,incompatibility,호환 및 규격,0.25,0.07692,0.18823,0.17308,1,3,strong
B07HPZ9CKM,2016-11,8,26.0,0.6154,leak_damage,누수 및 파손 피해,0.25,0.07692,0.16052,0.17308,1,2,moderate
B00D7KP8S4,2019-06,8,13.0,0.6154,durability_failure,내구성 고장,0.25,0.07692,0.18312,0.17308,1,2,moderate
B07RS9Q8F7,2020-03,8,13.0,0.6154,durability_failure,내구성 고장,0.25,0.07692,0.18312,0.17308,1,2,moderate
B07SHKBXP5,2018-08,8,26.0,0.6154,performance,성능 미달,0.25,0.07692,0.16367,0.17308,1,2,moderate
B07VWD9FP5,2021-03,12,13.0,0.7059,purchase_warning,구매 경고,0.25,0.07692,0.18462,0.17308,1,3,strong
B00DM8K1NS,2018-08,8,26.0,0.6154,durability_failure,내구성 고장,0.25,0.07692,0.18312,0.17308,1,2,moderate
B00314WY0G,2017-07,8,13.0,0.6154,durability_failure,내구성 고장,0.25,0.07692,0.18312,0.17308,1,2,moderate
B08217KDQJ,2022-01,12,13.0,0.7059,purchase_warning,구매 경고,0.25,0.07692,0.18462,0.17308,1,3,strong
B016TZKU54,2017-06,9,61.0,0.6429,performance,성능 미달,0.22222,0.04918,0.15198,0.17304,1,2,moderate
B09FZR2LC5,2022-05,5,37.0,0.5,purchase_warning,구매 경고,0.2,0.02703,0.11386,0.17297,1,1,weak
B0C9ZT2T55,2018-06,5,37.0,0.5,incompatibility,호환 및 규격,0.2,0.02703,0.11999,0.17297,1,1,weak
B00LJ5K82K,2019-03,5,37.0,0.5,performance,성능 미달,0.2,0.02703,0.11277,0.17297,1,1,weak
B00DM8K72S,2016-08,15,32.0,0.75,durability_failure,내구성 고장,0.26667,0.09375,0.21903,0.17292,1,4,strong
B07HR81PD2,2022-08,15,32.0,0.75,durability_failure,내구성 고장,0.26667,0.09375,0.21903,0.17292,1,4,strong
B07854PBL9,2018-09,11,30.0,0.6875,durability_failure,내구성 고장,0.27273,0.1,0.21129,0.17273,1,3,strong
B0C5R2628T,2023-01,11,20.0,0.6875,leak_damage,누수 및 파손 피해,0.27273,0.1,0.19292,0.17273,1,3,strong
B0BHVB8BF4,2017-06,36,74.0,0.878,incompatibility,호환 및 규격,0.38889,0.21622,0.34634,0.17267,1,14,strong
B08WH5XL86,2019-02,7,24.0,0.5833,durability_failure,내구성 고장,0.71429,0.54167,0.44838,0.17262,1,5,moderate
B072YQNJCR,2018-08,12,56.0,0.7059,incompatibility,호환 및 규격,0.33333,0.16071,0.24706,0.17262,1,4,strong
B00DM8J3MI,2019-09,14,24.0,0.7368,leak_damage,누수 및 파손 피해,0.21429,0.04167,0.16246,0.17262,1,3,strong
B0179LQ0VA,2016-10,20,109.0,0.8,performance,성능 미달,0.2,0.02752,0.16511,0.17248,1,4,strong
B077XWSM7L,2018-06,30,53.0,0.8571,durability_failure,내구성 고장,0.26667,0.09434,0.23945,0.17233,1,8,strong
B07YF9SGBW,2023-02,22,76.0,0.8148,purchase_warning,구매 경고,0.40909,0.23684,0.33847,0.17225,1,9,strong
B07GR31TBW,2020-05,5,36.0,0.5,performance,성능 미달,0.2,0.02778,0.11277,0.17222,1,1,weak
B07854PBL9,2020-09,10,36.0,0.6667,build_quality,제작 품질,0.2,0.02778,0.14037,0.17222,1,2,strong
B07BR6G8T7,2020-08,5,36.0,0.5,durability_failure,내구성 고장,0.2,0.02778,0.13806,0.17222,1,1,weak
B0744GRXFK,2018-08,9,20.0,0.6429,durability_failure,내구성 고장,0.22222,0.05,0.17004,0.17222,1,2,moderate
B098W5ND23,2022-04,10,36.0,0.6667,refund_warranty_cs,환불 보증 고객대응,0.2,0.02778,0.14017,0.17222,1,2,strong
B07M9CVX8K,2019-06,5,36.0,0.5,incompatibility,호환 및 규격,0.2,0.02778,0.11999,0.17222,1,1,weak
B0742D5HSG,2021-09,9,20.0,0.6429,durability_failure,내구성 고장,0.22222,0.05,0.17004,0.17222,1,2,moderate
B0859WY9BM,2021-03,9,20.0,0.6429,performance,성능 미달,0.22222,0.05,0.15198,0.17222,1,2,moderate
B0C65CKXKK,2022-11,5,72.0,0.5,incompatibility,호환 및 규격,0.2,0.02778,0.11999,0.17222,1,1,weak
B07SHPNR3V,2022-07,5,36.0,0.5,durability_failure,내구성 고장,0.2,0.02778,0.13806,0.17222,1,1,weak
B0C2ZHKWX5,2019-02,5,36.0,0.5,incompatibility,호환 및 규격,0.2,0.02778,0.11999,0.17222,1,1,weak
B08FDCZRQX,2020-11,10,36.0,0.6667,leak_damage,누수 및 파손 피해,0.2,0.02778,0.13912,0.17222,1,2,strong
B0032JTS5E,2021-07,9,40.0,0.6429,incompatibility,호환 및 규격,0.22222,0.05,0.15714,0.17222,1,2,moderate
B07W6ZT54Z,2023-01,5,36.0,0.5,build_quality,제작 품질,0.2,0.02778,0.11056,0.17222,1,1,weak
B0768PQG24,2018-10,10,36.0,0.6667,refund_warranty_cs,환불 보증 고객대응,0.2,0.02778,0.14017,0.17222,1,2,strong
